state,county,fips,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,demgov16,repgov16,othergov16,repgov14,demgov14,othergov14,total_population,cvap,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc
North Carolina,Sampson,37163,14838,10547,543,14422,11566,186,10269,14819,529,9874,14907,0,10566,14935,265,NA,NA,NA,63713,43240,52.06472776,25.2318993,18.24902296,47.93527224,9.731138072,51.04609734,38.65459168,16.17566274,36742,9.411013675,24.28739417,88.07619944,17.24814119,84.52487948,84.96318835,6
North Carolina,Scotland,37165,6256,7319,353,5831,8215,110,7161,6113,287,7032,5857,0,7351,6091,189,NA,NA,NA,35711,26845,44.43448797,38.32992635,2.735851698,55.56551203,2.187001204,50.48024418,39.32121755,15.90826356,30013,13.36377473,21.44246216,85.31326626,15.34759818,79.70267251,48.39173604,6
North Carolina,Stanly,37167,21964,7094,859,19904,8431,382,7255,20831,1560,7858,21188,0,8163,21054,601,NA,NA,NA,60610,46100,81.51625144,10.48176869,3.868998515,18.48374856,3.037452566,50.24253424,36.82560634,17.49711269,44140,10.31767398,15.25804754,83.89534606,13.30993824,82.82987086,67.71313031,6
North Carolina,Stokes,37169,17116,4665,769,15237,6018,364,4774,16698,975,5901,16197,0,6177,15726,564,NA,NA,NA,46453,36515,91.45588014,4.137515338,2.79637483,8.544119863,1.655436678,51.02792069,32.62437302,18.8706865,42489,7.462072747,17.82378488,85.68326492,16.87504028,84.88432042,75.69671526,2
North Carolina,Surry,37171,23671,7488,1037,19923,9112,435,7509,23143,1162,8602,22941,0,9624,21714,613,NA,NA,NA,72767,54075,84.68948837,3.662374428,9.924828562,15.31051163,5.281240123,51.32134072,35.09420479,18.91929034,37345,6.125869703,22.42569681,84.71842483,19.59037106,83.9406836,68.80539682,4
North Carolina,Swain,37173,3565,2196,363,2976,2618,134,2320,3323,350,2604,3335,0,2662,3095,268,NA,NA,NA,14234,10805,63.36237179,1.306730364,4.728115779,36.63762821,1.693129127,51.24350148,37.12238303,18.77195448,33598,7.023411371,19.73535747,84.66509386,18.88418285,81.86066891,100,8
North Carolina,Transylvania,37175,10520,6558,791,9634,6826,303,6749,10221,695,6678,10786,0,7598,9549,529,NA,NA,NA,33062,26835,89.34123767,3.850341782,3.0972113,10.65876233,4.040892868,51.87828927,29.55356603,27.94144335,43918,6.662972711,11.78791417,70.34502194,10.4735013,70.44309296,59.63735267,6
North Carolina,Tyrrell,37177,975,720,44,930,837,16,695,941,71,590,1104,0,704,990,28,NA,NA,NA,4128,3235,52.01065891,36.26453488,10.27131783,47.98934109,5.862403101,43.67732558,29.74806202,20.08236434,32165,12.88305191,27.00449006,91.75753688,14.81481481,87.12250712,100,9
North Carolina,Union,37179,66707,34337,4666,61107,32473,1148,32115,67891,4385,32521,69868,0,35920,66737,2388,NA,NA,NA,217614,145365,73.43185641,11.50707216,10.74976794,26.56814359,9.077540967,50.7288134,41.37693347,11.31590798,67194,6.81277961,10.84116918,66.37072673,6.780974706,63.35494726,27.28921169,1
North Carolina,Vance,37181,7332,12229,416,7429,13323,102,12056,7362,344,12456,6447,394,12267,7381,201,NA,NA,NA,44508,32450,40.77693898,49.59108475,7.142536173,59.22306102,3.963332435,53.3432192,38.89862497,16.34088254,32733,11.05217524,23.67348314,88.53889432,17.26791029,86.38310227,54.07952094,4
North Carolina,Wake,37183,196082,302736,28806,211596,267262,7569,290277,217786,16534,296927,216687,0,315546,199354,11664,NA,NA,NA,998576,680815,60.90783275,20.22630225,9.894089183,39.09216725,13.01122799,51.42402782,41.58701992,10.00164234,70620,5.657177005,7.696386776,49.9291435,3.103530747,42.91435512,6.101379256,1
North Carolina,Warren,37185,3214,6413,215,3140,6978,44,6342,3259,181,6618,2872,185,6474,3219,103,NA,NA,NA,20324,16125,38.01909073,50.35918126,3.901790986,61.98090927,3.262153119,49.8327101,32.97579217,21.6689628,33913,9.893630655,20.80764702,85.36399529,11.95383347,79.68672712,100,8
North Carolina,Washington,37187,2564,3510,91,2622,3833,44,3391,2534,155,3742,2151,116,3385,2665,53,NA,NA,NA,12503,9595,44.98120451,48.61233304,4.886827161,55.01879549,2.383427977,53.49116212,34.83963849,21.17091898,33286,15.96828992,20.73834047,90.32519384,13.90374332,87.56684492,67.75778651,7
North Carolina,Watauga,37189,13697,14138,2150,13861,13002,811,13837,14259,1428,14837,14276,0,15650,13073,1029,NA,NA,NA,52745,44985,92.09972509,1.164091383,3.410749834,7.900274908,2.915916201,50.10901507,49.9137359,14.0752678,39443,8.849726672,11.99429328,61.0856347,11.16047436,59.93694242,55.43569764,5
North Carolina,Wayne,37191,27540,21770,1379,27641,23314,397,21285,27530,1288,20632,27739,0,21858,27821,680,NA,NA,NA,124447,87875,54.27531399,30.59856807,10.94843588,45.72468601,7.472257266,50.98154234,41.21352865,14.36193721,40457,11.77475304,16.96542972,81.33595285,10.96721891,77.24447586,46.40401882,3
North Carolina,Wilkes,37193,23752,6638,906,20515,8148,482,6749,22852,1317,7918,22783,0,8280,22246,622,NA,NA,NA,68888,52070,88.1517826,4.183602369,5.909592382,11.8482174,4.134246894,50.78678435,33.84333991,19.8467077,34846,9.748560648,23.13153426,86.23892628,21.42376983,85.90346867,72.79059706,6
North Carolina,Wilson,37195,17531,19663,941,17954,20875,280,19435,17641,794,20307,16638,487,20471,17161,391,NA,NA,NA,81617,58685,47.95324503,38.85465038,9.837411324,52.04675497,6.760846392,52.67407525,38.33147506,16.38751731,40260,8.378088077,19.7782423,81.43597201,12.02523014,73.65496079,38.66115173,4
North Carolina,Yadkin,37197,13880,3160,584,12578,3957,278,3162,13704,669,3852,13500,0,4033,13192,356,NA,NA,NA,37819,28235,84.88854808,3.397763029,10.60313599,15.11145192,5.193156879,50.81308337,34.79467992,18.20249081,38623,6.845629559,21.86401602,87.86424279,18.78908231,87.185229,84.67687341,2
North Carolina,Yancey,37199,6385,3196,379,5278,3981,192,3566,5956,371,3598,6164,0,3931,5845,230,NA,NA,NA,17599,13820,92.86891301,1.170521052,4.869594863,7.131086994,3.028581169,51.08244787,30.8824365,23.33087107,36993,9.458569358,16.58186864,79.85661425,15.60908577,79.28219222,100,8
North Dakota,Adams,38001,909,216,93,918,328,40,114,1090,19,151,1003,58,135,1049,33,NA,NA,NA,2348,1840,93.10051107,0.894378194,0.851788756,6.899488927,1.916524702,49.44633731,32.28279387,22.27427598,53295,1.977848101,4.042806183,72.47324614,3.904282116,72.6070529,100,9
North Dakota,Barnes,38003,3160,1597,587,2964,2394,164,835,4442,61,1538,3401,345,917,4217,193,NA,NA,NA,11033,8705,93.31097616,0.797607178,1.830871023,6.689023838,0.969817819,50.81120276,35.63853893,20.38430164,55778,2.774508155,9.1156639,76.32261411,8.381423468,75.83127233,39.55358757,6
North Dakota,Benson,38005,929,842,240,868,1235,54,574,1408,40,857,1053,101,817,1109,81,NA,NA,NA,6802,4465,41.50249926,0,2.440458689,58.49750074,0.470449868,48.66215819,49.1179065,12.29050279,41530,6.093328191,15.02201502,85.003885,7.998106957,79.60246096,100,9
North Dakota,Billings,38007,495,59,51,472,89,17,43,559,3,68,505,27,48,537,22,NA,NA,NA,936,760,94.76495726,0.854700855,3.205128205,5.235042735,1.709401709,43.05555556,31.73076923,17.2008547,67969,2.990654206,9.898107715,75.10917031,8.941877794,74.51564829,100,9
North Dakota,Bottineau,38009,2494,736,264,2280,1183,92,383,3078,38,578,2672,214,595,2768,108,NA,NA,NA,6650,5240,92.42105263,0.812030075,2.120300752,7.578947368,2.330827068,47.54887218,34.70676692,21.30827068,55958,2.342606149,9.176875134,78.72340426,9.463436722,78.60538827,100,9
North Dakota,Bowman,38011,1446,227,114,1280,414,43,136,1641,17,177,1502,98,178,1577,37,NA,NA,NA,3238,2435,93.02038295,0.123533045,4.756022236,6.979617048,0.772081532,51.48239654,37.09079679,19.857937,62955,2.20214568,10.248307,78.05869074,8.933582788,77.45556595,100,9
North Dakota,Burke,38013,895,119,38,769,230,24,66,984,5,90,910,44,122,905,19,NA,NA,NA,2239,1660,93.5238946,0.446627959,3.528360875,6.476105404,3.215721304,46.04734256,38.14202769,17.64180438,65521,1.855123675,11.05990783,79.13100724,9.536973048,78.57636489,100,9
North Dakota,Burleigh,38015,32532,10881,4566,27951,14122,1314,6904,40202,725,9863,34413,3144,7821,37790,1781,NA,NA,NA,90560,69010,90.49580389,1.183745583,1.977694346,9.504196113,2.095848057,50.170053,40.06183746,14.34518551,66057,2.166190439,6.595429887,65.77346704,6.147540984,65.28530219,18.54799036,3
North Dakota,Cass,38017,39816,31361,9644,36855,34712,2288,18268,60334,1220,25133,45714,7775,18559,57024,3883,NA,NA,NA,166852,124500,87.90185314,3.76081797,2.408122168,12.09814686,6.439239566,49.47618249,46.79895956,10.6873157,54926,2.9455081,5.530988372,62.63572165,4.244846758,61.61034157,10.4347768,3
North Dakota,Cavalier,38019,1357,476,173,1195,818,56,290,1738,20,367,1528,106,374,1598,42,NA,NA,NA,3867,3070,95.94000517,0.129299198,1.292991983,4.059994828,0.956814068,49.39229377,30.92836824,26.29945694,65645,1.054216867,9.000708717,81.3253012,8.84057971,81.34057971,100,9
North Dakota,Dickey,38021,1667,554,186,1610,853,72,335,2065,31,495,1801,112,404,1945,56,NA,NA,NA,5160,3955,93.72093023,1.472868217,3.333333333,6.279069767,1.763565891,49.80620155,36.53100775,21.70542636,55882,2.549772965,12.31945624,72.04757859,10.6918239,71.90775681,100,9
North Dakota,Divide,38023,867,245,107,733,385,44,140,1075,15,203,935,80,232,939,41,NA,NA,NA,2369,1865,94.17475728,0.67539046,0.33769523,5.825242718,4.221190376,49.76783453,30.09708738,23.84972562,62470,1.636788776,11.79112858,76.92307692,10.92089728,75.9149941,100,9
North Dakota,Dunn,38025,1771,358,114,1506,508,20,251,1955,27,375,1757,79,302,1860,54,NA,NA,NA,4284,3250,83.94024276,0.933706816,2.847805789,16.05975724,2.030812325,47.10550887,37.3015873,16.36321195,66964,3.801032379,8.961785594,79.5400744,7.468402911,79.81616239,100,9
North Dakota,Eddy,38027,791,355,85,634,486,37,219,997,10,308,826,84,489,716,31,NA,NA,NA,2370,1810,90.16877637,0,1.814345992,9.831223629,1.35021097,51.72995781,33.96624473,20.92827004,55489,2.113821138,10.9273479,77.84997047,11.20466321,77.33160622,100,9
North Dakota,Emmons,38029,1677,215,89,1435,383,66,136,1810,32,179,1692,98,185,1738,50,NA,NA,NA,3426,2650,96.5849387,0,0,3.415061296,1.313485114,50,30.73555166,27.14535902,45472,3.377947737,15.1637687,84.71492115,15.51292744,85.23769808,100,8
North Dakota,Foster,38031,1241,347,131,1030,607,45,170,1550,23,263,1339,116,286,1397,55,NA,NA,NA,3345,2585,96.29297459,0.059790732,1.165919283,3.707025411,1.285500747,50.28400598,33.1838565,22.18236173,55625,1.184433164,11.25523013,78.36820084,11.09671848,78.49740933,100,9
North Dakota,Golden Valley,38033,796,99,62,742,162,24,62,885,9,96,811,46,128,795,28,NA,NA,NA,1895,1400,94.30079156,0,1.794195251,5.699208443,0.105540897,50.8707124,38.83905013,17.41424802,37014,0.389863548,7.599029911,77.68795473,7.839866555,78.23185988,100,9
North Dakota,Grand Forks,38035,16340,10851,3174,15060,14032,937,7714,21733,393,8779,18671,1818,7392,20458,1372,NA,NA,NA,69793,53945,85.68194518,2.848423194,3.805539237,14.31805482,4.083504076,48.28564469,51.00511513,11.31058989,50652,3.458794464,6.335234317,66.90552938,4.921381008,65.58390689,16.76911802,3
North Dakota,Grant,38037,1108,185,88,1025,334,54,108,1278,20,153,1189,53,152,1209,33,NA,NA,NA,2369,1920,96.6230477,0.295483326,0.633178556,3.376952301,1.181933305,50.35880118,27.90206838,27.10004221,45978,2.685109845,11.34361233,81.93832599,11.57538114,81.76171654,100,8
North Dakota,Griggs,38039,847,298,120,771,536,36,194,1074,13,283,916,69,278,961,34,NA,NA,NA,2311,1875,96.23539593,1.211596711,0.432713111,3.764604068,1.081782778,49.58892254,28.60233665,29.46776287,50250,1.601281025,12.3556582,79.73441109,12.06896552,79.13198573,100,9
North Dakota,Hettinger,38041,1050,168,78,1000,313,49,88,1190,18,115,1089,77,143,1104,40,NA,NA,NA,2639,2070,92.49715801,0.303145131,2.766199318,7.502841986,1.250473664,52.55778704,31.64077302,26.41151951,55230,2.524429967,12.09636084,86.21219887,11.17166213,86.04904632,100,9
North Dakota,Kidder,38043,1111,179,86,870,393,65,117,1267,14,152,1164,60,178,1167,40,NA,NA,NA,2419,1965,94.41918148,0,5.084745763,5.58081852,1.777594047,46.92021496,32.65812319,20.83505581,58527,1.597676107,9.034792368,80.3030303,9.382284382,79.72027972,100,8
North Dakota,LaMoure,38045,1481,502,168,1377,740,77,292,1867,23,467,1578,107,368,1748,49,NA,NA,NA,4111,3235,97.4702019,0.145949891,0.875699343,2.529798103,0.729749453,48.62563853,32.35222574,24.42228168,55900,1.758671226,13.7195122,77.47289973,13.81100727,77.18933887,100,9
North Dakota,Logan,38047,888,114,65,810,232,31,72,1010,10,102,929,55,96,964,30,NA,NA,NA,1939,1550,96.75090253,0.051572976,1.495616297,3.249097473,1.237751418,49.1490459,28.10727179,28.62300155,55068,1.798201798,15.59065934,86.19505495,16.04240283,85.86572438,100,9
North Dakota,McHenry,38049,2050,490,280,1678,943,91,296,2508,52,431,2217,169,427,2335,91,NA,NA,NA,5912,4485,94.97631935,0.152232747,2.401894452,5.02368065,1.387009472,47.91948579,35.62246279,19.31664411,60741,2.609844731,10.02194587,79.24896367,9.49987434,79.01482785,100,9
North Dakota,McIntosh,38051,1100,235,111,1035,459,36,110,1349,14,205,1180,67,174,1253,32,NA,NA,NA,2737,2185,95.10412861,0.146145415,1.534526854,4.895871392,2.776762879,50.05480453,27.54841067,32.07891852,43650,1.074498567,18.41733396,81.72397551,17.58296186,82.51609708,100,9
North Dakota,McKenzie,38053,3670,698,304,2458,927,66,494,4043,68,752,3610,217,563,3889,142,NA,NA,NA,10718,7545,77.66374324,0.979660384,6.18585557,22.33625676,0.877029297,47.65814518,48.06866953,8.704982273,78179,3.668575519,7.632999229,75.42020046,7.636967349,73.03080612,100,9
North Dakota,McLean,38055,3860,1081,374,3141,1670,127,732,4507,97,1048,3973,265,918,4239,153,NA,NA,NA,9576,7500,89.70342523,0.052213868,2.245196324,10.29657477,1.075605681,48.65288221,31.8817878,21.73141186,59976,1.462051172,8.534136546,81.72690763,8.042394015,81.06296758,100,8
North Dakota,Mercer,38057,3759,621,302,3152,1166,137,470,4140,67,632,3806,210,552,3954,118,NA,NA,NA,8671,6730,93.46096183,0.93414831,2.42186599,6.539038173,0.945681006,48.36812363,34.85180487,17.06838888,73801,2.647975078,9.434577155,79.33843898,9.233926129,79.30916553,64.99287749,7
North Dakota,Morton,38059,11336,3080,1416,8680,4469,464,2104,13391,261,2822,11741,1065,2411,12589,615,NA,NA,NA,29633,22945,91.1956265,0.674923227,2.395977458,8.804373503,0.806533257,48.38524618,38.85195559,15.0136672,63549,2.239705967,7.940962981,74.70118558,7.988475642,74.17496071,31.85541116,3
North Dakota,Mountrail,38061,2582,1220,304,1962,1403,92,892,3102,89,1334,2570,171,1125,2759,175,NA,NA,NA,9675,7020,63.72093023,0.196382429,6.408268734,36.27906977,1.798449612,45.82945736,43.10077519,11.12144703,68082,4.213483146,8.147303243,76.35652599,7.304503697,73.80685637,100,9
North Dakota,Nelson,38063,1025,536,156,865,767,46,323,1400,27,437,1161,127,500,1185,59,NA,NA,NA,3032,2470,96.17414248,0.659630607,2.407651715,3.82585752,0.857519789,49.70316623,28.13324538,28.03430079,51280,0.836012862,8.347750865,80.57958478,8.498201439,80.71043165,100,8
North Dakota,Oliver,38065,830,119,68,693,281,39,74,940,11,121,852,53,105,890,26,NA,NA,NA,1768,1380,91.74208145,0.509049774,1.583710407,8.257918552,0.28280543,47.34162896,30.31674208,22.28506787,66196,2.18579235,12.09048362,82.60530421,12.39316239,82.22222222,100,3
North Dakota,Pembina,38067,2208,681,264,1899,1253,103,453,2706,25,575,2390,191,513,2556,102,NA,NA,NA,7136,5545,92.30661435,0.252242152,3.279147982,7.69338565,4.119955157,48.3043722,32.03475336,21.45459641,56813,3.081914031,11.06186163,79.76488726,10.35684988,79.01968827,100,9
North Dakota,Pierce,38069,1437,431,203,1465,660,53,225,1842,27,318,1649,92,394,1641,43,NA,NA,NA,4373,3510,96.5927281,1.189115024,0.800365882,3.407271896,0.251543563,49.3254059,32.86073634,23.0048022,43086,1.575178998,11.70716314,85.98927106,10.85169352,85.39953963,35.18476016,7
North Dakota,Ramsey,38071,3217,1505,583,2665,2164,170,869,4424,75,1222,3696,373,1111,4004,216,NA,NA,NA,11578,8875,85.17015029,0.034548281,2.323371912,14.82984971,0.794610468,49.11901883,36.7075488,18.2069442,50776,1.123778502,9.096628083,78.12028183,7.33906184,76.41921397,34.99257707,7
North Dakota,Ransom,38073,1210,838,311,1009,1343,73,463,1868,37,769,1405,168,546,1722,90,NA,NA,NA,5457,4165,95.41872824,0.458127176,1.704233095,4.581271761,1.502657138,49.05625802,33.42495877,20.90892432,57088,2.338376891,10.04672897,82.78816199,9.463123644,82.59219089,100,8
North Dakota,Renville,38075,993,201,99,851,398,29,104,1168,21,147,1062,64,161,1076,36,NA,NA,NA,2573,1905,93.43179168,0.660707346,3.769918383,6.568208317,3.031480762,50.17489312,39.33151963,16.51768364,65927,0.929512006,7.839721254,82.81068525,7.814407814,83.02808303,100,9
North Dakota,Richland,38077,4767,2064,761,4229,3198,186,1117,6341,104,1879,4948,650,1332,5867,304,NA,NA,NA,16329,12740,92.20405414,0.50829812,2.516994305,7.795945863,1.420785106,48.22708065,41.03129402,15.73274542,58125,2.801889902,8.579881657,78.13514029,6.617423859,78.08357786,52.00049017,6
North Dakota,Rolette,38079,1217,2099,439,1092,3353,107,1701,1938,87,2487,1195,106,2383,1240,131,NA,NA,NA,14607,9640,19.12781543,0.540836585,0.362839734,80.87218457,0.643527076,50.6058739,49.69535154,10.28274115,37313,5.098893123,16.04368932,77.51213592,10.82594494,72.37517499,100,9
North Dakota,Sargent,38081,1088,694,215,879,1075,53,423,1580,21,643,1183,171,493,1464,57,NA,NA,NA,3889,3030,93.8030342,1.671380818,2.95705837,6.196965801,2.802777064,47.21007971,33.81331962,19.90228851,57472,0.876383764,8.273381295,81.04316547,7.468879668,80.57336854,100,9
North Dakota,Sheridan,38083,650,95,42,642,163,17,60,720,12,77,679,30,86,678,22,NA,NA,NA,1395,1155,97.34767025,0,1.075268817,2.652329749,0.430107527,49.31899642,28.53046595,25.23297491,48375,3.945371775,13.14338235,84.55882353,13.36448598,84.57943925,100,9
North Dakota,Sioux,38085,260,758,214,225,900,19,633,486,73,973,243,26,684,438,79,NA,NA,NA,4431,2755,12.68336719,0.045136538,3.678627849,87.31663281,0.564206725,49.83073798,54.88603024,7.424960506,39539,19.7071385,14.26712923,83.39115351,7.524271845,77.66990291,100,3
North Dakota,Slope,38087,362,43,25,341,83,13,25,395,8,41,362,25,41,376,11,NA,NA,NA,665,525,93.23308271,4.812030075,0.30075188,6.766917293,0,45.71428571,27.81954887,23.60902256,58750,0,11.41732283,70.66929134,11.83673469,72.44897959,100,9
North Dakota,Stark,38089,9755,1753,814,8521,2812,300,1101,10957,142,1453,9921,704,1307,10354,390,NA,NA,NA,29837,21860,89.107484,1.632201629,5.020611992,10.892516,3.961524282,47.92371887,43.28183128,12.84981734,76817,3.239740821,9.354177345,75.30497181,8.829292873,74.59268798,27.32757552,7
North Dakota,Steele,38091,538,361,100,498,518,26,204,820,8,282,652,82,231,766,32,NA,NA,NA,1969,1560,97.86693753,0,2.133062468,2.133062468,1.57440325,47.79075673,30.98019299,23.05738954,58603,4.106972302,5.926946933,76.84355617,5.746320953,77.22494744,100,8
North Dakota,Stutsman,38093,6718,2498,939,5685,3585,288,1329,8614,144,2174,7001,670,1574,7953,357,NA,NA,NA,21108,16530,93.3058556,0.947508054,2.131893121,6.6941444,1.814477923,48.82982755,37.15179079,17.55732424,53685,2.598789605,10.10024718,75.4669047,9.548975603,75.08868457,27.56398104,7
North Dakota,Towner,38095,733,305,119,623,516,43,179,982,16,249,828,79,303,841,27,NA,NA,NA,2292,1670,86.16928447,0,2.312390925,13.83071553,2.05061082,50.17452007,32.504363,24.38917976,53929,5.150631681,7.73006135,81.41104294,7.045143639,80.98495212,100,9
North Dakota,Traill,38097,2265,1241,427,1996,1811,114,747,3165,46,1018,2567,314,793,2994,152,NA,NA,NA,8075,6185,93.11455108,0.904024768,3.157894737,6.885448916,1.647058824,49.58513932,37.88235294,18.74922601,55764,2.591036415,7.781032589,72.83046503,6.337354011,72.52536856,100,8
North Dakota,Walsh,38099,2995,1167,474,2813,2124,159,749,3904,55,840,3469,303,787,3613,282,NA,NA,NA,10995,8280,85.65711687,0.300136426,10.75943611,14.34288313,3.91996362,48.72214643,34.5884493,20.62755798,51181,3.314246052,13.1147541,83.28129066,10.68002863,82.37652112,62.05594028,6
